GSM_ID,100152367_TGI_at,100148025_TGI_at,100147415_TGI_at,100142646_TGI_at,100131664_TGI_at,100159841_TGI_at,100122391_TGI_at,100146289_TGI_at,100160445_TGI_at,100121818_TGI_at,100149328_TGI_at,100139653_TGI_at,100122717_TGI_at,100137227_TGI_at,100141545_TGI_at,100147092_TGI_at,100142419_TGI_at,100152115_TGI_at,100155952_TGI_at,100156268_TGI_at,100158086_TGI_at,100130781_TGI_at,100149348_TGI_at,100152725_TGI_at,100134865_TGI_at,100134610_TGI_at,100146924_TGI_at,100125753_TGI_at,100152843_TGI_at,100148916_TGI_at,Type
GSM617323,27.826690000000003,15.71558,9.586129,16.47396,5.030547,10.72053,11.31616,4.285806,25.12605,16.376839999999998,17.43044,5.086389,10.52728,17.67074,3.145406,28.25848,34.98041,12.78135,8.297366,6.5623070000000014,9.860486,18.77055,4.3740489999999985,12.63465,12.42206,1.373752,15.31886,3.647763,6.148635,16.29496,4
GSM617324,1.6626580000000002,20.42028,0.3786345,17.1182,2.40341,22.86037,3.645255,4.940988,10.85467,0.5504745,24.79531,1.209178,0.5568934,0.6082526999999999,5.463894,33.74604,22.04155,18.78363,17.71622,1.330612,0.6907765,2.416297,5.3067720000000005,11.74702,16.66154,0.05387703,23.97646,2.612209,0.7849602,13.0625,4
GSM617325,5.016416,24.87185,0.4777853,26.525920000000006,11.18931,0.8399752,2.118448,1.718596,8.860349000000003,11.67087,2.447025,17.482039999999998,6.555949000000001,10.27852,2.96029,1.411104,29.41824,3.108768,18.64419,12.86078,0.1733947,1.740536,6.733924000000001,4.653569999999998,2.827666,0.1996493,0.5823249,0.029314,0.5098877,25.73347,4
GSM617326,16.13917,19.25245,9.619622,20.31354,0.1500214,1.371138,13.11711,0.8476334000000001,24.64348,0.213307,5.75752,0.2226013,2.285718,6.173235,1.259642,6.520029,39.42764,5.329088,19.40234,0.3725867,0.2805014,10.73239,1.830271,3.506692,2.210519,0.3866222,3.025961,0.06160327,0.13807879999999995,17.01976,4
GSM617327,1.43547,15.9845,3.70709,4.638622,8.175415,2.636635,13.31568,1.943939,29.22266,9.207888,7.555453999999999,10.96181,6.784526,0.5616048,2.993875,7.200964,25.02582,13.7022,25.00999,3.977396,3.637462,3.592399,2.873684,10.53667,4.333345,0.3187333,8.531678,0.273308,2.170648,19.672,4
GSM617328,0.3342884,23.47992,2.610118,0.6108925999999999,12.08158,8.642564,3.05052,4.280108,10.38664,14.59594,7.151974000000001,32.77487,4.825387,0.2724148,5.4423,7.094415,1.263991,11.01824,25.11247,15.9748,4.908493,2.144691,4.902834,6.954876,1.431278,0.2061494,10.6876,2.523321,3.530213,23.02294,4
GSM617329,20.446089999999998,23.78158,3.874178,15.53117,3.878457,21.71899,9.454759,6.152225,23.63096,7.46155,20.61795,24.02889,3.914641000000001,18.45084,7.196584,28.8929,33.27316,19.3981,16.90393,5.866554,12.90222,12.3302,5.742216,15.84931,16.94545,4.716548,20.05595,7.4660199999999985,0.9532563,16.06229,4
GSM617330,29.662090000000003,17.84079,4.966543,1.286659,16.518079999999998,1.431714,4.997123,2.436824,19.01241,19.97081,4.29712,28.74,13.79963,21.87784,3.429793,3.953585,30.74161,6.954604,0.1591631,12.5873,7.976914999999999,27.23571,4.17737,6.912223,8.462924000000001,0.1411057,4.763116,0.1222515,25.61319,19.16001,4
GSM617331,21.79202,15.46648,0.3784317,13.41682,11.43796,12.43644,4.132432,2.1788380000000003,11.28172,16.10821,14.45574,31.59116,6.572881,8.219507,6.237575,18.91427,29.15563,10.20869,12.91581,13.97209,23.95173,26.77653,4.232092,8.920275,24.85274,7.203859,15.02425,1.538237,6.0763120000000015,22.17931,4
GSM617332,29.519920000000003,13.95743,4.966383,3.613536,4.73538,0.5587002,4.194736,0.7221886,15.6383,10.83267,4.373775,0.6766475000000001,7.621678,16.26207,4.84457,5.147821,15.43064,4.584894,0.8266514000000001,16.14197,0.4471564,19.27038,1.057205,8.350047,2.2024,0.04687453,2.089193,0.08294027,3.091851,24.8231,4
GSM617333,17.02936,13.74879,2.0377970000000003,19.67462,9.1339,3.4341120000000003,0.6762806,2.530594,4.8108309999999985,2.7894240000000003,8.707366,10.79128,6.791289,4.546521,3.38786,8.21908,29.8657,9.976983,5.668351,15.83717,3.25294,13.02878,1.408607,18.45562,18.00347,0.4918239,9.27564,0.5656579,8.511846,27.24302,4
GSM617334,28.76045,21.95711,0.329495,17.72942,8.661162,4.314785,5.897058,6.791978,5.439548,18.6531,6.2035019999999985,15.87021,14.95672,4.789363,3.658179,10.37956,27.900240000000004,7.897178,19.01645,15.97195,3.311795,10.80856,4.813886,10.88191,18.83166,0.6491091999999999,7.243855,0.5441216999999999,0.2196327,23.39128,4
GSM617335,6.87825,29.81973,3.764884,23.50925,4.007045,0.2012614,15.97918,1.561099,26.93447,3.332486,0.8588179,0.4902317,2.81954,0.4669821,1.696236,0.6489592,35.05066,3.052984,13.92011,0.5244535,0.5056198000000001,7.176341000000002,6.968149,2.446179,31.81332,0.1806184,0.1901651,0.06073235,0.4965219,11.84241,4
GSM617336,0.3163052,30.67588,0.5881126999999999,11.14501,0.265536,2.838386,2.776475,8.971766,7.734317999999999,0.09198722,11.09184,25.91407,0.2067869,0.1099711,4.092421,21.269920000000006,6.493064,7.085156,22.41135,2.995893,1.603847,1.297245,15.67815,13.02279,1.505519,0.17648529999999998,12.43571,0.1855684,0.8790328000000002,13.27004,4
GSM617337,27.43187,22.5242,6.502842,19.02356,1.300186,1.926265,8.538013000000001,2.725474,23.13392,3.832815,4.660347,19.43875,5.52202,14.23031,2.037801,4.727286,31.5712,7.63761,16.95675,3.196321,0.4059477,9.227359,6.487394,7.021664,7.686445,0.1725077,4.133675,0.6282365,0.3917075999999999,21.04228,4
GSM617338,5.540332,18.32848,0.17926389999999998,8.418484,8.805964,1.6697099999999998,1.025452,0.8518457,1.437861,7.9712770000000015,3.410881,0.086996,11.37149,0.3520909,5.18946,2.856534,14.88789,5.421463,3.066993,19.97425,0.5051462999999999,3.417902,2.338725,4.322322,22.08014,0.28531100000000004,2.793688,0.6886875,25.16284,25.91094,4
GSM617339,31.517509999999998,29.73813,4.990493,2.931578,14.89467,15.09111,8.169131,1.814444,26.88829,24.87399,9.879686,8.030577000000001,13.47151,30.63024,13.42021,4.858005,29.42225,4.321357,11.11484,15.43935,12.3282,18.64853,4.139971,2.8814490000000004,18.22853,11.21945,4.3532910000000005,0.8474341999999999,6.62363,22.09586,4
GSM617340,24.87956,11.47288,1.611276,9.3513,3.417895,4.977172,1.050317,1.114089,6.453348,16.122529999999998,7.294647,13.50927,3.955834,4.147442,5.649767,8.471673,14.37216,6.008672,18.60446,19.58642,2.91892,8.785792,1.0773549999999998,7.1338740000000005,16.10042,0.6701095,6.5951369999999985,0.6062121,2.98854,19.67003,4
GSM617341,29.13768,18.15966,2.626675,7.771388000000001,12.86598,1.987037,3.4203870000000003,1.255365,17.19537,2.979341,3.621276,1.944008,10.4025,16.69794,3.269123,3.872833,9.074309,4.413238,0.8433359,0.3243357,17.37529,19.52305,2.353708,8.308025,1.707112,0.5398781,3.729959,0.0819861,0.7343123,9.538394,4
GSM617342,22.660339999999998,29.71994,5.175491,8.476494,10.10962,1.149377,6.318956,1.177679,15.08346,18.98922,3.82262,30.342270000000006,4.051309,10.28121,5.015218,4.531882,27.49295,7.440867999999999,0.1948816,27.92632,2.343467,20.83635,12.70919,9.132536,28.62684,0.22001170000000006,3.4499910000000003,0.0888328,3.011878,25.17621,4
GSM617343,9.515981,21.96256,4.555208,9.31987,9.825945,0.7970311999999999,12.05051,0.8180419,21.74948,13.291529999999998,2.17024,29.26663,6.6510539999999985,4.668281,2.245329,1.709703,24.76871,3.656347,28.2609,3.90265,4.608928,1.103253,1.396651,2.2799400000000003,22.424,0.451072,1.181278,0.06607874,12.03786,20.6243,4
GSM617344,19.980179999999997,22.81738,0.8516123,16.41018,11.44069,2.351357,1.079077,1.365378,1.6991,3.487831,6.7664990000000005,2.077603,16.23903,34.48165,3.156837,9.369637,18.18095,7.9929070000000015,13.88151,14.2938,0.3790021,20.1378,3.083472,12.96348,6.91112,0.1549128,5.945265,0.1011666,1.345047,24.20325,4
GSM617345,0.6741083000000001,16.73503,3.717147,0.3910519,0.5574781999999999,0.3515226,6.372730000000002,0.30855340000000003,9.795339,9.718889,0.8973973,0.4632238,7.974852999999999,0.33175809999999994,6.970675,0.5002633,0.138599,4.604476999999998,0.04917725,26.19525,0.3272716,0.553225,2.831859,3.735266,3.511307,0.1965606,0.28745740000000003,0.10647360000000003,1.587285,22.87516,4
GSM617346,8.21155,17.56883,0.6131213000000001,14.28846,4.957048,8.095949000000001,3.091627,1.738633,12.2345,24.72295,7.991356,0.1916727,3.516751,1.573041,10.85466,10.49136,23.30337,11.44755,15.73298,10.04844,0.2459799,13.603470000000002,3.445332,12.5051,17.13724,0.1746444,8.663603,1.399269,9.875466,16.40352,4
GSM617347,6.962364999999999,11.15103,6.1416260000000005,14.04134,5.020825,1.893291,3.02639,0.9817233,9.805935,18.18282,5.134102,3.556719,3.237716,1.2030610000000002,3.067761,5.879539,36.16074,3.545131,0.0208391,8.872305,0.2479378,27.13613,3.274343,8.691986,20.926170000000006,0.2502952,3.992391000000001,0.1817328,10.25098,18.12554,4
GSM617348,30.32348,19.38655,5.684242,5.64084,15.785520000000002,1.445317,10.55926,0.8392439,20.90939,13.52581,2.7172810000000003,0.1764466,20.90679,28.475890000000003,6.538605,1.485515,13.2445,2.362359,0.0164742,0.9372017,0.30534520000000004,1.824632,4.14646,9.092208,0.9839197,0.6146391999999999,1.009411,0.03517889,0.4811709,15.60284,4
GSM617349,0.3050303,13.70849,0.4427527,22.1155,8.782817,0.3128228,4.501228,0.3311023,17.81966,0.4370043,1.878092,4.656733999999998,9.792509,0.2511797,3.282325,4.185532,22.71779,5.1475300000000015,13.82274,0.4281675999999999,0.3250408,2.76464,6.17316,4.44944,17.439510000000002,0.0608496,1.619153,0.06588498,7.139444,14.31525,4
GSM617350,0.34719770000000005,10.82884,0.20926,20.12402,2.763473,5.036496,0.3060281,1.329165,0.5243505,3.508736,9.013544,0.3682839000000001,2.133811,0.4453286,1.401353,9.010946,27.37337,24.62642,10.52553,0.1524016,0.5482246999999999,19.93882,2.004405,6.269228,16.82439,0.08728491,11.0158,3.221202,0.2913294,15.87715,4
GSM617351,14.774389999999999,23.80016,1.599614,4.070991,5.590512,4.495755,0.3545598,1.588449,1.188504,20.53392,13.08029,0.5922435,17.55617,0.2024078,5.950949,17.45666,8.803996000000003,9.24542,0.03640038,13.556,0.4377460999999999,19.90537,3.977971,8.843531,26.45675,0.14503470000000002,7.664153,0.3817687,11.91054,24.35016,4
GSM617352,7.958245,10.74418,6.299631,22.291970000000006,0.9871159,0.7847786999999999,14.32858,1.187987,26.39597,0.1839769,4.787012,25.27212,10.92484,1.569919,1.390699,6.493659,31.99456,6.74945,10.4987,0.358157,0.2007368,4.653803,3.164734,3.71451,6.1552370000000005,0.06582577,5.323271,0.2358024,0.09129407,20.82549,4
GSM617353,14.567929999999999,21.16213,4.574224,16.42997,15.31265,14.01801,4.050802,6.744884,15.90749,1.741687,15.46811,8.844714,3.3972580000000003,0.4210877000000001,2.727585,19.9898,29.15798,13.40635,2.420389,3.979802,0.3505125,10.32995,2.351274,7.869072,3.50965,0.6489708000000001,15.32646,1.440051,1.115685,13.75445,4
GSM617354,8.624827,20.24164,0.8156101,12.134,4.530901,4.940627,3.4741160000000004,2.254703,11.19471,2.183411,6.3759510000000015,4.037072,12.88792,2.377603,6.683414,5.813656,21.93623,12.5522,0.6662709,13.36218,0.3994559,2.718994,2.6676740000000003,11.37505,3.70808,0.28004840000000003,6.279804,1.145436,15.45117,24.60793,4
GSM617355,1.084166,33.64738,5.602856,9.691566,6.631341,13.61542,8.124924,4.906795,20.60101,14.36747,9.766915,36.62388,3.986380000000001,2.3582970000000003,4.706534,6.002335,34.94697,12.93231,1.846736,23.64547,5.7696760000000005,10.95179,15.37264,5.054577,1.915244,0.4012676,9.670633,6.212032,3.852475,24.06632,4
GSM617356,3.34214,27.95206,0.137062,18.56418,1.054943,9.871735,0.5356917,3.447255,2.49487,19.19458,14.4613,2.0592200000000003,7.082705000000002,1.163769,4.001663,17.34113,24.60984,17.20559,24.63274,0.7928485,0.3081259,7.907088000000001,3.493135,16.60691,1.859419,0.6458927,13.827470000000002,1.257521,2.699399,11.50231,4
GSM617357,8.301423,9.324585,1.944434,13.28597,12.88694,0.845659,2.756812,0.5502878999999999,14.722170000000002,13.91086,1.534541,34.29149,3.179111,0.2249481,7.3173460000000015,1.713052,33.05168,1.000215,15.21329,9.722619,14.53206,21.11823,2.238559,1.487798,33.63458,0.129437,1.120484,0.1682297,0.2447854,21.76418,4
GSM617358,29.35575,31.78635,1.329732,10.86048,2.1056790000000003,1.518695,2.673028,1.367467,20.05937,17.31488,3.6228,2.210218,13.65611,12.8334,4.567955,3.215724,26.18777,5.7065769999999985,13.843420000000002,3.545543,0.673133,9.730407,9.229118,9.097256,2.520121,0.2351496,2.529586,0.09497873,0.1881522,20.90847,4
GSM617359,16.30025,14.00429,5.126811,2.902959,17.78373,2.252288,3.329326,0.5175055000000001,3.199983,0.9971417,3.639167,0.2318315,8.534514,0.2031767,3.278605,4.723779,22.67336,5.552339,1.794191,2.562941,0.2907928,19.41892,3.02395,4.130389,28.952790000000004,0.1614221,3.906102,0.5073731,2.579003,13.82767,4
GSM617360,0.36261059999999995,22.45336,0.09760193,24.29281,6.701567999999999,14.9457,2.15041,2.3453880000000003,4.521039,0.6529855,24.63895,2.241919,3.812512,0.179705,1.601659,37.25745,33.94204000000001,16.75799,5.255701,0.5149045999999999,2.229044,5.4314339999999985,2.98598,16.81917,26.79295,0.2424371,17.260279999999998,1.665541,1.014311,13.36803,4
GSM617361,33.228190000000005,29.30362,1.840838,4.72349,5.57419,3.272381,1.36734,1.06402,8.93854,13.6453,2.776011,0.22233720000000004,13.92704,33.21921,1.677431,2.282469,18.67957,5.185978,14.48104,0.5742449000000001,0.6015136999999999,1.914973,14.49968,3.536757,1.209019,0.5775263,4.4796580000000015,0.1474348,0.2194294,18.61897,4
GSM617362,2.382263,24.33231,3.458182,20.53528,0.5223435000000001,0.4552635999999999,8.068577000000001,6.435672,17.588179999999998,0.6858938,5.698425,0.2974528,0.7719001999999999,2.922225,4.9346190000000005,11.39093,29.45754,13.8019,4.999321,5.538053,14.022329999999998,21.65383,4.301192,12.08617,16.178060000000002,0.1608295,4.620592,0.1043745,1.088302,11.66537,4
GSM617363,0.15531520000000001,12.45509,9.450331,15.228470000000002,0.119457,11.18271,9.716735,5.620118,23.40585,0.1022849,26.02011,9.516845,1.501079,0.2255335,2.45611,41.80127,38.22819000000001,21.46451,23.23624,1.722147,0.3226632,4.582632,2.468157,21.34745,0.1913807,0.1314062,24.39086,1.038782,2.533185,14.61847,4
GSM617364,1.344411,30.42369,5.387389,17.29712,6.498108,1.863737,18.71443,4.3142559999999985,24.45099,8.270078999999999,4.668239,33.907340000000005,1.887944,0.8356150999999999,1.7606400000000002,3.4843620000000004,36.22357,13.86757,0.6065626000000001,10.18434,0.32815170000000005,16.05784,17.329279999999994,12.54311,11.98017,0.8786939,2.530981,0.23749650000000005,0.2768522,19.35895,4
GSM617365,25.46613,31.32105,0.9873874,8.547709,2.849609,0.432806,1.003815,1.911938,2.388807,0.5233722,3.843164,14.742729999999998,1.409035,9.65505,2.549204,6.075171,13.03627,3.761283,25.14834,4.609522,0.4011971,8.163435,16.8279,5.310264,1.372133,0.17241320000000002,2.265194,0.03628007,0.09377535,16.02688,4
GSM617366,4.243171,27.54143,0.2199782,1.090102,5.147168,16.71249,3.200497,4.374308,8.200967,7.16926,16.88393,12.97204,2.771582,2.908073,3.438354,27.44577,19.5715,23.25887,13.52302,9.365659,0.5106050999999999,1.950722,4.988117,20.79058,0.6195461999999999,0.3201684,20.24607,9.998437,11.90376,13.84236,4
GSM617367,18.15138,24.57218,3.052874,10.90416,6.862946000000001,17.46602,4.198353,4.157562,17.83565,5.027034,20.36707,14.26359,8.521744,3.269771,4.108728,25.51437,21.31268,21.32136,6.276618,25.39248,3.323834,11.45714,4.512755,19.88434,21.19482,0.2893925,19.28472,9.746432,19.74349,27.08572,4
GSM617368,13.033439999999999,29.02861,1.723845,25.66564,8.533643,8.697138,8.273257000000001,2.398676,14.9924,1.294198,10.89275,1.431285,9.295508,0.34120500000000004,2.80603,11.81693,36.45492,10.19846,1.403198,1.020092,5.088867,17.47125,8.38906,9.64243,30.32667,0.32107529999999995,9.732717999999998,1.617406,10.40897,15.43833,4
GSM617369,9.264778999999999,26.10272,0.5500378,9.688201,5.159053,20.79469,1.231826,9.054108,9.360603,16.31032,20.90641,2.018864,6.932217,4.045602,4.267856,30.30796,21.08796,23.25916,15.45304,20.18277,0.348598,4.97087,6.570761,18.88176,21.49596,0.2098591,22.8406,4.524413,7.272587,20.27378,4
GSM617370,4.680662,13.81571,3.968239,19.60498,5.677441,0.9196399,1.681491,1.13301,14.52331,5.588615,3.5913980000000003,1.903907,0.9316037,9.623443,1.426131,5.083928,14.531020000000002,1.466038,21.81261,0.2703434,0.3418221,14.03663,4.316545,8.837784,0.4230547000000001,0.2209596,2.648572,0.2388423,0.2393984,15.0162,4
GSM617371,2.967435,7.805414999999999,2.548436,9.972207,3.298088,8.217844,8.732986,3.159567,25.71791,12.9082,10.42229,34.2425,3.4857949999999995,0.735209,5.522075,14.40474,32.57115,11.32591,0.5310984000000001,26.03679,22.30272,21.61808,2.016065,13.43886,17.10557,0.3407745,11.56129,6.723342,3.892247,23.6565,4
GSM617372,23.29871,14.65616,1.895668,7.0294539999999985,4.285228,2.243975,0.6617770000000001,1.928986,2.6436580000000003,3.222188,5.663334,1.839362,3.256042,23.55582,3.884064,6.370707,20.15841,5.5049790000000005,4.521674,0.6679881,1.28993,23.49607,3.941937,8.633469999999999,8.137467,0.2599493,6.35869,0.1819909,0.2029371,16.31145,4
GSM617373,1.6665450000000002,18.80349,2.677175,29.771290000000004,2.532462,0.4961218,5.906975,0.8241268,21.55366,1.741395,2.3572490000000004,7.8309190000000015,4.997368,0.767655,1.490551,3.186532,29.89881,4.954198,1.616726,0.9434227,2.909369,22.87998,7.4162089999999985,5.152965,26.18637,0.115373,2.251395,0.05948568,1.053118,18.98592,4
GSM617374,10.08462,11.10402,8.149339999999999,8.964149,11.09841,12.60632,17.634970000000006,3.348012,27.01225,14.26903,17.50521,25.9949,9.085768,3.350888,4.177806,28.92933,27.78756,18.69097,4.146339,24.96357,3.3279019999999995,22.80389,1.976178,17.796889999999994,17.2541,0.3917173,18.58334,4.495469,18.9968,25.35478,4
GSM617375,0.3857115,13.29981,1.213132,10.6131,24.0498,1.267215,8.332705,0.2504285,0.3424459,1.804664,3.1747970000000003,14.01632,13.922529999999998,0.1802703,0.5711458,3.474678,26.06003,6.80567,0.2725711,13.68935,3.533861,0.4802021,6.236151,5.626137,10.01691,0.220635,3.511581,0.5682935,1.054035,21.3317,4
GSM617376,16.35127,30.4561,4.69879,14.17547,17.943939999999994,2.596519,3.194545,1.435452,10.57357,26.0251,5.773738,13.03472,9.082503,0.2924897,2.158958,7.353622,33.36703,8.297732,18.17428,14.9209,0.2811268,10.74332,2.849006,17.476689999999998,6.395208,0.9575412,7.2890320000000015,0.4940509,10.69105,24.15073,4
GSM617377,0.3264189,11.77883,0.3638057,19.83565,1.086881,0.7372666,6.421279,0.8377054,16.83697,0.31417690000000004,4.0313690000000015,8.830175,0.3107702,0.553638,2.369337,5.560378,21.52559,6.09612,1.2714379999999998,0.2323123,18.60668,9.130104,1.604055,3.951667,7.611219,0.08960981,2.882071,0.2293122,0.1008735,15.54131,4
GSM617378,0.5380560999999999,8.831961999999997,0.07947367,15.32284,8.375735,5.833514,0.979613,1.020427,4.048568,0.9323726,6.511973,0.2496675,4.501354,0.240028,1.749132,5.731859,25.87109,17.52422,9.016168,0.387432,0.2145882,6.095198,2.445751,7.28982,21.08086,0.08800183,8.909158,1.587272,0.2735962,17.347,4
GSM617379,32.63257,32.36916,5.4704690000000005,1.640581,9.028401,3.207575,12.36898,1.255639,23.90019,24.73491,6.0059239999999985,2.0396810000000003,10.73464,6.31882,3.876469,9.236771,31.40607,6.520805,4.445014,15.50717,7.567644,23.54637,17.03461,5.287178,5.76351,0.1245111,8.270061,0.3652081,0.2396257,21.47917,4
GSM617380,0.7374999,11.48855,0.4047251,7.545592999999998,0.7504390999999999,18.31405,1.154559,4.624781,2.6711560000000003,2.327551,25.36599,0.3909646,2.165867,0.3133768,4.926457,34.481120000000004,6.285382,22.06462,8.953608000000003,0.32160720000000004,1.041706,13.35772,1.86342,19.27653,17.64141,0.9008552,23.89237,16.32357,0.2244156,13.53481,4
GSM617381,5.170172,17.0478,0.553688,6.936199,11.85398,15.24434,1.030027,3.352214,4.2998059999999985,4.978081,18.01895,25.62058,10.41994,2.04021,10.19226,30.28307,16.54143,18.8744,10.35637,18.02613,1.32179,20.09485,6.146433999999998,19.45063,3.179072,0.33304120000000004,20.36116,0.859117,3.754288,22.65369,4
GSM617382,28.474,11.98525,1.402334,21.54094,0.1123106,6.786271000000001,0.5324274999999999,2.993469,0.8441026,0.1476797,21.33831,11.15985,9.759867,10.18125,1.6492790000000002,32.39457,5.230472,17.84526,23.08444,1.581038,0.14056029999999994,4.047796,1.978617,20.30017,1.912464,0.26266,16.105529999999998,2.715806,0.05814059,23.00819,4
GSM617383,4.679733000000001,11.06799,0.5795941,20.15283,15.36139,0.1198355,1.050533,0.1543537,10.64327,7.923105,3.293211,0.07658157,12.03501,7.675207,5.43895,1.529986,25.33452,8.444671000000001,2.11785,15.56698,0.613192,26.88335,3.024951,9.148021,2.784976,0.1678145,0.1790985,0.03181266,6.696217,24.4653,4
GSM617384,10.8694,27.16285,0.7539823,15.38557,16.8341,2.431303,1.614267,3.021425,4.946561,0.6184350000000001,7.543147999999999,11.9254,0.4201247,0.2206971,3.466853,12.16705,4.873641,7.089915,15.55619,4.835993,0.5222936,0.9951596,6.728559,12.72295,9.899992,0.12228110000000003,8.052833999999999,0.1186813,2.189087,26.41727,4
GSM617385,8.338022,14.405,6.712084,23.54638,1.39658,0.9343385,0.8162771,0.8532162,5.532389,0.2476053,2.89476,0.2944896,6.280259,21.81594,0.8186515000000001,5.34795,19.50607,14.90106,5.246704,2.050761,0.2152559,2.988812,2.135165,7.9213580000000015,0.5765708,0.07008833,5.8988,0.1820917,0.3077565,14.96826,4
GSM617386,0.4411474,11.01461,0.5629539000000001,3.847905,8.021098,3.68576,0.8086364,1.90083,1.800534,5.255454,9.25729,29.4395,14.90829,0.2673527,3.973392,12.22715,2.801478,8.889804,0.8774649,18.77221,0.8524719999999999,7.1592660000000015,2.1483950000000003,9.885758,17.190170000000002,0.2914578,11.36135,1.221956,3.989304,23.09557,4
GSM617387,2.0787880000000003,24.42674,0.1847844,24.3047,2.39243,7.21048,1.1739879999999998,1.807359,3.3457440000000003,1.029313,11.90271,1.440443,1.743121,0.8977904000000001,2.188052,15.09909,24.87313,7.119675999999999,20.51668,11.96296,0.8087914,3.580481,8.074542,4.568847,18.6261,0.1348203,8.819500999999997,1.507728,1.441662,17.11445,4
GSM617388,24.89474,17.47147,1.511753,18.76249,7.3875199999999985,0.1803819,1.259421,0.5590022,13.95776,20.3519,1.130749,0.1494106,10.59215,30.603590000000004,0.3946623,1.049063,27.785840000000004,5.906197,18.76744,0.4998404,1.153224,23.69875,2.613551,5.191527,2.975,0.1998787,0.40997,0.04452107,8.051238,19.74932,4
GSM617389,10.77618,13.21739,9.339732,1.7765970000000002,6.809850999999999,6.1098370000000015,2.1310740000000004,0.7358283,12.44084,25.56841,7.540916,0.2543365,2.2248360000000003,1.256887,1.796962,9.183193,29.86574,10.95154,19.10733,1.761363,7.1080070000000015,11.15656,1.7913290000000002,9.412521,3.485464,3.82784,8.729330000000001,4.08444,12.50008,24.77897,4
GSM617390,34.016729999999995,13.34944,4.964702,3.698858,12.1999,1.34986,0.9285391,0.3267421,20.67014,17.87135,2.3557330000000003,0.6674772,22.77134,29.66031,3.358739,1.289131,21.00359,1.367612,17.40063,4.337056,0.6320843,11.69087,0.9458573,5.964682,1.778309,0.15157920000000005,1.647659,0.09199262,2.690834,22.04244,4
GSM617391,7.3884669999999995,17.09214,1.48279,9.285106,12.85596,10.52424,6.251654,3.2353,15.24614,18.24437,9.166248,29.39203,14.751970000000002,1.140458,8.082199000000001,11.44429,19.89574,14.26876,13.79349,26.727940000000004,4.291403,20.28664,3.881935,15.8207,27.46709,0.8082606,11.81928,3.65458,4.454422,21.55448,4
GSM617392,5.455997,26.711640000000006,2.483529,6.368026,16.784229999999994,1.59933,11.64053,0.678643,14.94685,2.386284,5.046996,11.35937,6.111598000000001,0.2646401,1.297503,4.769304,23.87813,4.9581610000000005,1.126211,25.838420000000006,1.246122,8.256371000000001,2.955548,8.889615,25.4185,0.405831,3.497774,0.29298850000000004,6.435834,18.31166,4
GSM617393,12.44433,16.531570000000002,1.912275,17.30007,1.101277,12.72052,8.023422,5.8924949999999985,16.6332,3.381243,16.22553,30.56268,3.059505,13.34324,2.684814,22.42035,31.58738,15.41594,11.29653,1.245022,6.589207000000001,8.650326,4.646226,14.793679999999998,18.03453,0.6825342,14.95596,10.50079,0.5045813,11.25636,4
GSM617394,21.40985,15.83301,1.697389,8.049995,3.484716,18.81751,10.90959,6.732409,24.42454,11.3178,17.34076,25.0008,8.611676,23.56987,5.986581,22.66668,25.20007,16.17973,5.176977,14.74064,14.64453,8.929146000000003,3.394559,14.59,13.42963,6.75494,13.73531,12.00791,7.409700999999999,17.58984,4
GSM617395,0.8911661,15.82959,1.34276,18.76817,1.836714,11.20114,5.6255169999999985,3.412163,14.50678,1.445539,14.054570000000002,9.349919,0.8778436,0.6193434,3.830024,22.82578,35.07901,17.429029999999994,3.991332,0.4062865,1.054382,6.602181,3.066508,8.851997,16.0081,0.4358168,12.85277,4.8343940000000005,0.5017140999999999,12.18247,4
GSM617396,3.792852,20.76467,0.5000418,9.139161,0.6250769,6.618042,1.952575,1.367034,4.442446,0.5358934,8.082103,0.2291898,0.4534276,1.724509,11.92446,16.17994,5.990151,15.72671,12.10941,1.258968,2.651175,4.465688,11.81521,9.684029,15.52964,0.1902156,9.802471,1.573398,0.13002139999999998,5.878933999999999,4
GSM617397,29.88107,10.60514,0.8379359000000001,16.581310000000002,3.915032,0.5547844,3.906519,0.3725714000000001,21.36352,1.72877,2.149184,0.1316504,14.55134,13.5572,2.094596,1.637229,23.13466,3.238664,1.389371,0.6322288,0.5952204000000001,4.05962,1.064393,4.616068,29.48821,0.2024861,1.21254,0.2022009,0.7332462,18.38556,4
GSM617398,2.0127770000000003,17.75181,8.98582,10.65413,4.673518,4.954169,3.473354,5.364882,19.54589,24.52501,11.79025,26.13377,3.788811,0.3299042,1.844013,18.52766,26.29083,17.50103,24.445870000000006,14.67826,4.497587,3.679775,2.40417,12.16697,19.767670000000006,1.2037719999999998,11.97982,1.7037790000000002,2.567462,28.4498,4
GSM617399,34.75553,31.61996,1.100353,14.16819,6.599647,0.09054648,0.6743406999999999,1.108845,5.849996,13.86795,1.248873,31.30225,12.69897,11.60075,2.806324,0.464719,7.360034,2.256921,20.85336,0.3689429,0.2352307,30.18164,16.19984,3.762273,0.9961756,0.2734879000000001,0.1868132,0.03169238,0.3698515,17.345879999999998,4
GSM617400,2.1409580000000004,8.283973,0.597275,17.9577,9.177313,9.065129,1.605402,3.454197,8.409298,5.621297,14.68679,0.3271416,5.494205,3.886251,2.929632,23.40773,20.82869,14.00543,6.022887,8.363961,0.1875624,6.997211,2.001729,8.511593,12.46267,0.1504221,14.1246,1.2121110000000002,1.689628,22.19123,4
